3,4,5,1,2,7,6
Red Party,Adventure Alliance,Harmony Party,Animal Friends Party,Justice and Truth,Yo-ho-ho Pirate Party
4,3,2,1,5,0,6
Adventure Alliance,Red Party,Justice and Truth
2,1,6,4,3,5,0
3,5,1,2,4,0,0
Harmony Party,Justice and Truth,Adventure Alliance,Red Party
Red Party,Adventure Alliance,Justice and Truth
Harmony Party,Justice and Truth,Adventure Alliance
5,1,3,4,2,7,6
3,4,0,1,2,0,0
1,4,2,5,3,0,6
Red Party,Animal Friends Party,Adventure Alliance,Yo-ho-ho Pirate Party,Harmony Party,Justice and Truth,Go Greens!
2,1,3,4,6,0,5
Harmony Party,Red Party,Animal Friends Party,Adventure Alliance
2,5,4,3,1,6,0
4,5,1,2,3,0,6
2,4,1,3,5,0,0
Animal Friends Party,Justice and Truth,Harmony Party
1,3,4,5,2,0,6
4,5,1,3,2,0,6
2,3,6,1,4,0,5
4,1,0,2,3,0,0
Harmony Party,Adventure Alliance,Go Greens!,Red Party
1,4,5,3,2,6,0
2,4,3,5,1,0,0
2,3,1,4,5,6,7
Animal Friends Party,Harmony Party,Red Party,Justice and Truth
Harmony Party,Justice and Truth,Animal Friends Party,Adventure Alliance,Red Party,Go Greens!
5,3,2,1,4,7,6
0,0,1,2,0,0,0
Animal Friends Party,Red Party,Adventure Alliance,Justice and Truth,Harmony Party
Red Party,Justice and Truth,Animal Friends Party
3,2,0,1,0,0,0
Harmony Party,Animal Friends Party,Adventure Alliance,Justice and Truth,Red Party
4,1,3,2,5,0,0
Animal Friends Party,Harmony Party,Adventure Alliance,Justice and Truth,Red Party
3,2,1,0,0,0,0
Animal Friends Party,Harmony Party,Adventure Alliance,Justice and Truth,Red Party,Yo-ho-ho Pirate Party
2,4,3,5,1,0,0
Harmony Party,Animal Friends Party,Justice and Truth,Adventure Alliance,Red Party
1,3,5,4,2,6,7
Justice and Truth,Animal Friends Party,Adventure Alliance,Red Party,Harmony Party,Go Greens!,Yo-ho-ho Pirate Party
Red Party,Harmony Party,Adventure Alliance,Justice and Truth,Animal Friends Party,Go Greens!
Red Party,Harmony Party,Animal Friends Party,Justice and Truth,Go Greens!,Adventure Alliance,Yo-ho-ho Pirate Party
3,1,4,2,5,6,7
5,2,1,3,0,0,4
5,3,1,2,4,6,7
2,1,3,4,0,0,0
4,5,2,3,1,6,0
2,1,3,4,0,0,0
4,1,6,3,5,7,2
Harmony Party,Adventure Alliance,Justice and Truth,Red Party,Animal Friends Party,Yo-ho-ho Pirate Party,Go Greens!
Red Party,Adventure Alliance,Justice and Truth
Harmony Party,Justice and Truth,Animal Friends Party
Adventure Alliance,Justice and Truth,Red Party
Justice and Truth,Adventure Alliance,Animal Friends Party,Harmony Party
Justice and Truth,Harmony Party,Red Party,Adventure Alliance,Animal Friends Party,Yo-ho-ho Pirate Party,Go Greens!
1,4,5,3,2,7,6
5,1,4,2,3,6,0
1,4,2,0,3,0,0
2,3,1,5,4,7,6
Red Party,Justice and Truth,Animal Friends Party
Red Party,Harmony Party,Justice and Truth,Animal Friends Party
Adventure Alliance,Justice and Truth,Animal Friends Party
Red Party,Justice and Truth,Adventure Alliance,Harmony Party,Animal Friends Party,Go Greens!
2,0,3,1,0,0,0
1,4,2,5,6,7,3
2,1,4,3,5,6,7
4,3,5,2,1,0,0
Red Party,Harmony Party,Justice and Truth,Adventure Alliance,Animal Friends Party,Yo-ho-ho Pirate Party
1,3,5,4,2,0,0
Animal Friends Party,Red Party,Harmony Party,Go Greens!,Justice and Truth
2,0,0,1,3,0,0
Red Party,Adventure Alliance,Harmony Party
Justice and Truth,Harmony Party,Animal Friends Party,Adventure Alliance,Red Party
4,2,3,1,0,0,0
Justice and Truth,Adventure Alliance,Animal Friends Party
Adventure Alliance,Harmony Party,Justice and Truth,Red Party,Animal Friends Party,Yo-ho-ho Pirate Party,Go Greens!
3,5,4,1,2,6,0
Justice and Truth,Harmony Party,Adventure Alliance,Red Party,Animal Friends Party,Go Greens!
3,2,0,0,1,0,0
Harmony Party,Adventure Alliance,Red Party,Animal Friends Party,Justice and Truth,Yo-ho-ho Pirate Party
Animal Friends Party,Red Party,Justice and Truth,Harmony Party,Adventure Alliance,Yo-ho-ho Pirate Party,Go Greens!
4,6,3,2,5,0,1
3,5,1,6,2,0,4
Animal Friends Party,Harmony Party,Adventure Alliance
Animal Friends Party,Harmony Party,Justice and Truth,Red Party
3,4,5,1,6,2,0
Red Party,Adventure Alliance,Harmony Party
Harmony Party,Adventure Alliance,Animal Friends Party,Red Party,Justice and Truth,Go Greens!
Justice and Truth,Harmony Party,Adventure Alliance,Animal Friends Party,Go Greens!,Red Party
Adventure Alliance,Red Party,Animal Friends Party,Harmony Party,Justice and Truth,Go Greens!,Yo-ho-ho Pirate Party
0,1,2,3,4,5,0
Harmony Party,Animal Friends Party,Justice and Truth
Animal Friends Party,Adventure Alliance,Justice and Truth
3,0,1,4,0,2,0
4,3,5,1,2,0,0
Harmony Party,Justice and Truth,Animal Friends Party,Red Party,Yo-ho-ho Pirate Party,Adventure Alliance
Red Party,Harmony Party,Justice and Truth,Animal Friends Party
Animal Friends Party,Adventure Alliance,Justice and Truth,Red Party,Harmony Party
Adventure Alliance,Red Party,Animal Friends Party,Justice and Truth,Harmony Party,Go Greens!
Red Party,Adventure Alliance,Animal Friends Party,Justice and Truth,Harmony Party,Yo-ho-ho Pirate Party
3,0,2,4,1,0,0
2,0,0,1,0,0,0
2,0,0,3,1,0,0
Animal Friends Party,Adventure Alliance,Red Party,Justice and Truth,Harmony Party,Go Greens!,Yo-ho-ho Pirate Party
5,4,1,3,2,6,7
0,0,1,0,2,0,0
4,5,3,1,2,0,0
2,0,0,0,0,1,0
Go Greens!,Animal Friends Party,Red Party,Adventure Alliance,Harmony Party,Justice and Truth,Yo-ho-ho Pirate Party
0,0,0,2,1,0,0
Animal Friends Party,Harmony Party,Justice and Truth,Go Greens!,Red Party
Red Party,Justice and Truth,Adventure Alliance
Harmony Party,Red Party,Justice and Truth,Animal Friends Party
5,1,0,3,4,2,0
Harmony Party,Adventure Alliance,Red Party,Animal Friends Party,Justice and Truth,Yo-ho-ho Pirate Party
0,0,0,2,1,0,0
Harmony Party,Red Party,Adventure Alliance,Justice and Truth,Animal Friends Party,Go Greens!
1,0,3,0,2,0,4
Red Party,Go Greens!,Adventure Alliance,Harmony Party,Animal Friends Party,Justice and Truth,Yo-ho-ho Pirate Party
Animal Friends Party,Adventure Alliance,Justice and Truth,Harmony Party
1,3,0,0,2,4,0
4,3,2,1,5,6,7
Adventure Alliance,Animal Friends Party,Harmony Party,Red Party,Justice and Truth,Yo-ho-ho Pirate Party,Go Greens!
1,4,2,0,5,3,0
3,1,0,0,2,0,0
5,4,1,2,3,0,0
Adventure Alliance,Animal Friends Party,Harmony Party,Justice and Truth,Red Party,Go Greens!
Adventure Alliance,Red Party,Justice and Truth,Harmony Party,Animal Friends Party,Yo-ho-ho Pirate Party
Adventure Alliance,Red Party,Animal Friends Party,Justice and Truth,Harmony Party
4,3,1,2,0,0,5
1,5,2,3,4,0,0
0,0,2,1,0,0,0
Adventure Alliance,Animal Friends Party,Go Greens!,Red Party,Justice and Truth,Harmony Party,Yo-ho-ho Pirate Party
Animal Friends Party,Adventure Alliance,Harmony Party,Red Party,Justice and Truth,Yo-ho-ho Pirate Party
Adventure Alliance,Justice and Truth,Harmony Party,Go Greens!,Animal Friends Party,Red Party,Yo-ho-ho Pirate Party
2,3,1,4,5,0,0
0,3,1,0,2,0,0
3,5,1,2,4,0,0
0,0,0,2,1,0,0
Harmony Party,Justice and Truth,Animal Friends Party,Adventure Alliance,Red Party,Yo-ho-ho Pirate Party
4,3,1,2,5,0,0
1,0,2,0,0,0,0
Red Party,Justice and Truth,Adventure Alliance,Animal Friends Party,Harmony Party
Adventure Alliance,Harmony Party,Animal Friends Party,Red Party
4,1,3,0,2,5,0
1,3,2,4,5,0,0
Harmony Party,Adventure Alliance,Justice and Truth,Animal Friends Party,Yo-ho-ho Pirate Party
Harmony Party,Animal Friends Party,Justice and Truth,Adventure Alliance,Red Party,Go Greens!
Adventure Alliance,Animal Friends Party,Harmony Party,Red Party,Justice and Truth,Go Greens!,Yo-ho-ho Pirate Party
0,1,0,2,3,0,0
4,2,0,1,3,0,0
Red Party,Justice and Truth,Animal Friends Party,Adventure Alliance,Harmony Party,Yo-ho-ho Pirate Party,Go Greens!
5,3,2,1,4,6,0
Red Party,Justice and Truth,Harmony Party,Adventure Alliance,Animal Friends Party,Yo-ho-ho Pirate Party,Go Greens!
1,3,2,4,5,0,0
5,2,4,1,3,6,7
Harmony Party,Justice and Truth,Animal Friends Party,Adventure Alliance,Red Party,Yo-ho-ho Pirate Party
Adventure Alliance,Animal Friends Party,Red Party,Harmony Party,Justice and Truth,Yo-ho-ho Pirate Party,Go Greens!
Adventure Alliance,Justice and Truth,Red Party,Harmony Party,Animal Friends Party
Harmony Party,Adventure Alliance,Justice and Truth
4,0,2,3,5,1,0
1,2,3,5,4,7,6
Harmony Party,Animal Friends Party,Justice and Truth,Adventure Alliance,Red Party
5,3,1,4,2,6,7
2,5,1,3,4,7,6
2,5,1,3,4,6,0
Animal Friends Party,Justice and Truth,Harmony Party,Adventure Alliance,Red Party
3,4,5,2,6,7,1
Red Party,Harmony Party,Justice and Truth
Harmony Party,Adventure Alliance,Animal Friends Party
Red Party,Animal Friends Party,Adventure Alliance
1,2,3,4,5,0,0
Adventure Alliance,Red Party,Animal Friends Party,Harmony Party,Justice and Truth,Go Greens!,Yo-ho-ho Pirate Party
0,0,1,0,2,0,0
3,1,4,2,5,0,0
Justice and Truth,Red Party,Adventure Alliance
3,0,2,0,1,0,0
1,3,0,0,2,0,0
Red Party,Adventure Alliance,Justice and Truth,Animal Friends Party,Go Greens!
Harmony Party,Justice and Truth,Animal Friends Party,Red Party,Adventure Alliance,Go Greens!
1,2,5,3,4,0,0
Adventure Alliance,Harmony Party,Red Party,Animal Friends Party
Adventure Alliance,Red Party,Harmony Party
Animal Friends Party,Red Party,Harmony Party,Justice and Truth,Adventure Alliance,Go Greens!
Justice and Truth,Harmony Party,Animal Friends Party,Red Party
1,6,5,2,4,7,3
4,2,1,3,5,0,0
4,3,2,1,5,0,0
Justice and Truth,Animal Friends Party,Harmony Party,Adventure Alliance,Red Party,Yo-ho-ho Pirate Party
2,1,0,4,3,0,0
2,1,0,3,0,0,0
Adventure Alliance,Justice and Truth,Harmony Party,Animal Friends Party
Animal Friends Party,Go Greens!,Adventure Alliance,Red Party,Justice and Truth,Harmony Party
0,1,0,2,0,0,0
Justice and Truth,Red Party,Adventure Alliance,Animal Friends Party,Harmony Party,Go Greens!
0,0,1,0,2,0,0
5,4,1,2,3,6,7
0,2,0,0,1,0,0
Animal Friends Party,Adventure Alliance,Justice and Truth,Red Party,Harmony Party
Red Party,Animal Friends Party,Harmony Party,Justice and Truth
Justice and Truth,Adventure Alliance,Animal Friends Party,Red Party,Harmony Party,Go Greens!,Yo-ho-ho Pirate Party
0,0,4,1,3,2,0
0,1,3,0,2,0,0
1,3,5,4,2,7,6
0,2,1,5,4,3,0
Justice and Truth,Red Party,Adventure Alliance,Animal Friends Party
2,5,1,4,3,6,7
Red Party,Justice and Truth,Adventure Alliance,Harmony Party,Animal Friends Party,Go Greens!,Yo-ho-ho Pirate Party
Yo-ho-ho Pirate Party,Harmony Party,Adventure Alliance,Adventure Alliance,Go Greens!,Harmony Party,Red Party,Harmony Party
4,5,1,2,3,7,6
2,0,1,0,3,0,0
4,2,1,5,3,7,6
Adventure Alliance,Harmony Party,Justice and Truth,Animal Friends Party,Red Party,Yo-ho-ho Pirate Party,Go Greens!
1,0,2,4,3,0,0
2,1,0,3,0,0,0
Justice and Truth,Animal Friends Party,Harmony Party,Red Party,Adventure Alliance,Yo-ho-ho Pirate Party,Go Greens!
2,1,0,0,0,0,0
2,1,3,0,4,0,0
5,4,2,3,1,6,7
0,2,3,0,1,0,0
Harmony Party,Adventure Alliance,Animal Friends Party
Adventure Alliance,Justice and Truth,Harmony Party,Yo-ho-ho Pirate Party,Animal Friends Party,Red Party,Go Greens!
4,1,6,5,2,7,3
1,4,3,2,5,6,7
Harmony Party,Red Party,Justice and Truth,Adventure Alliance,Animal Friends Party
Red Party,Adventure Alliance,Animal Friends Party,Justice and Truth,Harmony Party,Go Greens!
Justice and Truth,Red Party,Harmony Party,Adventure Alliance,Animal Friends Party
Harmony Party,Adventure Alliance,Justice and Truth,Red Party,Animal Friends Party,Yo-ho-ho Pirate Party,Go Greens!
5,2,4,3,1,6,0
1,4,2,3,5,0,0
2,0,3,0,1,0,0
2,0,1,3,0,0,0
0,2,0,0,1,0,0
2,0,3,0,1,0,4
Justice and Truth,Adventure Alliance,Red Party,Harmony Party,Animal Friends Party,Go Greens!,Yo-ho-ho Pirate Party
Adventure Alliance,Justice and Truth,Harmony Party,Animal Friends Party,Red Party,Yo-ho-ho Pirate Party,Go Greens!
6,5,4,3,2,0,1
Animal Friends Party,Red Party,Yo-ho-ho Pirate Party
Justice and Truth,Adventure Alliance,Red Party,Harmony Party,Animal Friends Party,Go Greens!,Yo-ho-ho Pirate Party
4,5,1,0,2,0,3
Harmony Party,Justice and Truth,Animal Friends Party,Adventure Alliance,Red Party
0,1,2,0,3,0,0
0,2,0,0,1,0,0
Justice and Truth,Animal Friends Party,Red Party,Adventure Alliance
Red Party,Justice and Truth,Harmony Party
5,1,3,2,4,6,0
Justice and Truth,Adventure Alliance,Harmony Party
Harmony Party,Animal Friends Party,Red Party,Adventure Alliance
1,0,0,3,2,0,0
4,1,3,5,2,6,0
Adventure Alliance,Justice and Truth,Animal Friends Party,Harmony Party,Red Party
0,0,0,2,1,0,0
Adventure Alliance,Harmony Party,Justice and Truth,Animal Friends Party,Red Party,Go Greens!,Yo-ho-ho Pirate Party
2,0,1,0,3,0,0
Red Party,Harmony Party,Adventure Alliance
2,4,1,5,3,6,7
3,4,2,1,0,0,0
3,2,4,5,1,0,0
3,2,1,5,4,0,0
Justice and Truth,Animal Friends Party,Red Party,Adventure Alliance,Harmony Party,Yo-ho-ho Pirate Party
0,0,0,2,1,0,0
Adventure Alliance,Animal Friends Party,Justice and Truth,Red Party,Harmony Party,Go Greens!,Yo-ho-ho Pirate Party
Animal Friends Party,Justice and Truth,Adventure Alliance,Red Party,Harmony Party,Yo-ho-ho Pirate Party
4,2,3,1,5,7,6
Adventure Alliance,Red Party,Justice and Truth,Animal Friends Party
1,3,4,0,2,0,0
Harmony Party,Red Party,Justice and Truth,Adventure Alliance,Animal Friends Party,Go Greens!,Yo-ho-ho Pirate Party
1,2,5,3,4,0,0
Justice and Truth,Go Greens!,Harmony Party
Justice and Truth,Harmony Party,Red Party,Animal Friends Party,Adventure Alliance
1,2,5,4,3,6,7
1,5,4,3,2,0,0
Animal Friends Party,Adventure Alliance,Harmony Party,Red Party,Justice and Truth
Justice and Truth,Adventure Alliance,Red Party,Harmony Party,Animal Friends Party,Yo-ho-ho Pirate Party,Go Greens!
Harmony Party,Justice and Truth,Red Party,Animal Friends Party
2,5,4,3,1,0,6
Harmony Party,Adventure Alliance,Justice and Truth
Adventure Alliance,Harmony Party,Justice and Truth
Justice and Truth,Red Party,Adventure Alliance,Harmony Party,Go Greens!
Justice and Truth,Adventure Alliance,Red Party,Harmony Party
1,5,3,4,2,0,0
Harmony Party,Adventure Alliance,Justice and Truth
0,3,2,0,1,0,0
Yo-ho-ho Pirate Party,Justice and Truth,Red Party,Animal Friends Party,Adventure Alliance,Harmony Party
1,3,2,0,4,0,0
0,0,1,3,2,0,0
Adventure Alliance,Harmony Party,Animal Friends Party,Justice and Truth
2,0,3,1,0,0,0
6,3,2,5,1,0,4
Justice and Truth,Adventure Alliance,Harmony Party,Red Party,Animal Friends Party,Yo-ho-ho Pirate Party
1,2,4,5,3,6,0
Harmony Party,Justice and Truth,Adventure Alliance
Justice and Truth,Yo-ho-ho Pirate Party,Harmony Party
Red Party,Justice and Truth,Animal Friends Party,Adventure Alliance,Harmony Party,Yo-ho-ho Pirate Party
Animal Friends Party,Adventure Alliance,Red Party,Go Greens!
2,0,3,0,0,0,1
Red Party,Harmony Party,Justice and Truth
Harmony Party,Adventure Alliance,Justice and Truth,Animal Friends Party,Red Party,Go Greens!,Yo-ho-ho Pirate Party
Red Party,Animal Friends Party,Justice and Truth,Adventure Alliance,Harmony Party,Yo-ho-ho Pirate Party,Go Greens!
Red Party,Justice and Truth,Harmony Party
4,0,2,1,3,0,0
Red Party,Adventure Alliance,Go Greens!,Animal Friends Party,Harmony Party,Justice and Truth,Yo-ho-ho Pirate Party
0,3,0,2,1,0,0
0,2,3,1,0,0,0
5,3,2,1,4,0,0
1,0,0,0,0,2,0
Red Party,Harmony Party,Animal Friends Party
5,3,4,1,2,0,6
1,0,0,2,0,0,0
2,1,4,5,6,3,7
Red Party,Justice and Truth,Adventure Alliance,Animal Friends Party,Harmony Party,Yo-ho-ho Pirate Party
0,0,0,2,1,0,0
0,0,0,2,1,0,0
Adventure Alliance,Harmony Party,Red Party
4,1,3,2,5,6,7
5,1,2,4,3,6,0
Animal Friends Party,Red Party,Justice and Truth,Adventure Alliance,Harmony Party,Go Greens!,Yo-ho-ho Pirate Party
0,3,4,2,5,1,0
3,1,4,0,2,0,0
5,3,4,2,1,0,0
3,1,4,2,5,6,0
Red Party,Justice and Truth,Animal Friends Party,Harmony Party,Adventure Alliance
3,4,1,2,5,7,6
0,3,2,4,1,0,0
2,3,0,4,1,0,0
4,3,1,2,0,0,0
1,0,0,2,3,0,0
Harmony Party,Animal Friends Party,Justice and Truth,Adventure Alliance
Animal Friends Party,Justice and Truth,Red Party,Harmony Party,Adventure Alliance,Go Greens!,Yo-ho-ho Pirate Party
3,4,5,1,2,0,0
2,5,1,4,3,7,6
2,5,1,3,4,0,0
5,4,2,3,1,6,0
2,1,4,5,3,6,7
Justice and Truth,Red Party,Animal Friends Party,Adventure Alliance,Harmony Party,Yo-ho-ho Pirate Party
3,0,2,1,0,4,0
5,1,4,3,2,6,7
4,6,3,2,1,5,0
2,0,0,1,0,0,0
Animal Friends Party,Adventure Alliance,Red Party
0,3,0,1,2,0,0
2,4,1,5,3,7,6
0,1,2,0,3,0,0
0,2,0,1,0,0,0
Harmony Party,Justice and Truth,Animal Friends Party,Red Party,Adventure Alliance,Go Greens!
5,1,2,3,4,0,0
1,2,0,0,0,0,0
Justice and Truth,Adventure Alliance,Animal Friends Party,Red Party
0,1,2,0,0,0,0
2,0,3,4,1,0,0
1,3,5,4,2,0,0
Animal Friends Party,Justice and Truth,Red Party,Harmony Party,Adventure Alliance,Yo-ho-ho Pirate Party
1,2,4,5,3,0,0
Harmony Party,Animal Friends Party,Justice and Truth,Adventure Alliance,Red Party,Go Greens!
Adventure Alliance,Red Party,Justice and Truth,Harmony Party,Animal Friends Party
5,4,2,3,1,0,0
1,3,4,2,5,0,0
Harmony Party,Adventure Alliance,Red Party
0,2,1,0,0,0,0
Red Party,Adventure Alliance,Justice and Truth
Animal Friends Party,Adventure Alliance,Red Party,Justice and Truth,Harmony Party,Yo-ho-ho Pirate Party
1,2,3,4,5,0,0
Adventure Alliance,Justice and Truth,Harmony Party,Red Party,Yo-ho-ho Pirate Party,Animal Friends Party,Go Greens!
Red Party,Harmony Party,Yo-ho-ho Pirate Party,Animal Friends Party,Adventure Alliance,Justice and Truth,Go Greens!
Adventure Alliance,Justice and Truth,Animal Friends Party,Yo-ho-ho Pirate Party,Red Party,Harmony Party,Go Greens!
Go Greens!,Red Party,Harmony Party
Adventure Alliance,Animal Friends Party,Justice and Truth
Justice and Truth,Harmony Party,Adventure Alliance,Red Party
Adventure Alliance,Harmony Party,Justice and Truth,Red Party,Animal Friends Party,Go Greens!
0,1,0,2,0,0,0
4,3,5,2,1,6,7
3,1,6,2,4,5,7
Adventure Alliance,Justice and Truth,Red Party,Harmony Party
Red Party,Justice and Truth,Adventure Alliance,Animal Friends Party,Harmony Party
Justice and Truth,Red Party,Harmony Party,Animal Friends Party,Adventure Alliance,Yo-ho-ho Pirate Party
Harmony Party,Red Party,Justice and Truth,Adventure Alliance,Animal Friends Party
Harmony Party,Red Party,Justice and Truth,Yo-ho-ho Pirate Party,Adventure Alliance,Animal Friends Party
0,0,2,3,0,1,0
3,2,5,1,4,6,0
1,0,0,3,2,0,0
2,5,6,3,1,4,7
Justice and Truth,Adventure Alliance,Red Party
3,4,0,2,1,0,0
Animal Friends Party,Adventure Alliance,Harmony Party,Red Party,Justice and Truth,Yo-ho-ho Pirate Party,Go Greens!
Adventure Alliance,Harmony Party,Animal Friends Party,Red Party,Justice and Truth
0,2,3,0,1,0,0
2,1,0,3,0,0,0
3,5,2,4,1,7,6
2,3,5,1,4,0,0
5,1,4,3,2,0,0
Red Party,Harmony Party,Adventure Alliance,Animal Friends Party
5,1,3,4,2,0,0
Justice and Truth,Animal Friends Party,Adventure Alliance,Red Party,Harmony Party,Go Greens!,Yo-ho-ho Pirate Party
Red Party,Adventure Alliance,Justice and Truth
Harmony Party,Adventure Alliance,Red Party,Animal Friends Party
Adventure Alliance,Harmony Party,Red Party
Animal Friends Party,Justice and Truth,Red Party,Adventure Alliance
Justice and Truth,Adventure Alliance,Harmony Party,Animal Friends Party,Red Party,Go Greens!
Justice and Truth,Harmony Party,Adventure Alliance,Red Party,Animal Friends Party,Go Greens!,Yo-ho-ho Pirate Party
1,5,4,2,3,6,0
Justice and Truth,Harmony Party,Animal Friends Party,Adventure Alliance,Red Party,Go Greens!
Red Party,Animal Friends Party,Adventure Alliance
Harmony Party,Adventure Alliance,Red Party,Animal Friends Party,Justice and Truth,Go Greens!,Yo-ho-ho Pirate Party
4,2,1,3,0,0,0
Adventure Alliance,Red Party,Animal Friends Party,Harmony Party,Justice and Truth,Yo-ho-ho Pirate Party
2,1,5,3,4,0,0
0,2,0,3,1,0,0
4,3,2,5,1,0,0
2,0,0,1,3,0,0
Harmony Party,Justice and Truth,Animal Friends Party
Animal Friends Party,Justice and Truth,Red Party
1,4,2,3,5,0,6
1,4,5,3,2,6,7
Adventure Alliance,Harmony Party,Animal Friends Party,Justice and Truth,Red Party,Go Greens!,Yo-ho-ho Pirate Party
5,1,3,4,2,7,6
Animal Friends Party,Justice and Truth,Harmony Party
Harmony Party,Animal Friends Party,Red Party
Go Greens!,Red Party,Harmony Party,Animal Friends Party,Adventure Alliance,Yo-ho-ho Pirate Party,Justice and Truth
Harmony Party,Animal Friends Party,Adventure Alliance,Red Party
Harmony Party,Animal Friends Party,Red Party,Adventure Alliance
3,4,1,2,5,0,0
4,1,2,5,3,0,0
0,0,0,2,1,0,0
0,2,0,3,1,0,0
0,1,0,0,2,0,0
2,1,0,0,0,0,0
2,0,0,0,1,0,0
3,2,1,4,5,6,7
2,1,0,0,0,0,0
Harmony Party,Red Party,Animal Friends Party,Adventure Alliance
3,4,2,1,5,6,7
Red Party,Harmony Party,Adventure Alliance,Animal Friends Party
1,2,3,4,0,0,0
Yo-ho-ho Pirate Party,Adventure Alliance,Justice and Truth,Animal Friends Party,Harmony Party
