Entry ID,travelerNames,gender,birthDate,deathDate,birthPlace,deathPlace,parents,sources,eventsIndex,mentionedNamesWithEntryID,mentionedNamesWithNoEntryID,IDmatchesForMentionedNamesWithEntryID,entryOrigin,originEntryID,originEntryName
1152,"Sir Robert Salusbury, 5th Bt. Cotton",Male,1739,1809,,,Sir Lynch Salusbury Cotton,"AVR SA,ASV IS 758-781","2143,2144,2145,2146,2147","Mr Horton;Sophia Cotton, Lady Mainwaring;Robert Fagan;Corbet;Frances Stapleton",,"2526,1152.2,1652,1129,1152.1",From the Dictionary,,
1152.1,Frances Stapleton,Female,,,,,,,2148,"Sophia Cotton, Lady Mainwaring;Sir Robert Salusbury, 5th Bt. Cotton",,"1152.2,1152",Extracted from narrative,1152,
1152.2,Sophia Cotton,Female,,1838,,,"Sir Robert Salusbury, 5th Bt. Cotton;Frances Stapleton",,2149,"Sir Robert Salusbury, 5th Bt. Cotton;Robert Fagan;Corbet;Frances Stapleton",,"1152,1652,1129,1152.1",Extracted from narrative,1152,
1153,William Cotton,Male,,,,,,ASV IS 758-781,,,,,From the Dictionary,,
1154,W. Cotton,Male,,,,,,,,"Evelyn, 2nd Duke of Kingston",,2781,From the Dictionary,,
1154.1,Coulthrope,Male,,,,,,Pococke letters MSS,2150,Richard Pococke,,3914,From the Dictionary,1154,
1155,Counter,Male,,,,,,Shrewsbury Jnl.,,Duke of Shrewsbury,,4350,From the Dictionary,,
1156,Capt. George William Augustus Courtenay,Male,,1793,,,William Courtenay,Gibbes jnl.MSS ,"2151,2152",,,,From the Dictionary,,
1157,John Courtenay,Male,1738,1816,,,"Henry Courtenay of Newry, Co. Down",,"2153,2154,2155,2156",James Boswell,,509,From the Dictionary,,
1158,William Courtenay,Male,,1703,,near Treviso,"Sir William Courtenay, 1st Bt. of Powderham Castle, Devon.",Coke Letters,"2157,2158",Col. George Villiers,,4930,From the Dictionary,,
1159,George Kien Hayward Coussmaker,Male,1759,1802,,,Evert George Coussmaker (d. 1763),"Assheton list MSS,AST CF,Berry Jnls.,Brand letters MSS D,Parkinson jnl.MSS","2159,2160,2161,2162,2163,2164",George Warren;Thomas Pitt;William Assheton;George [Richard] Assheton;Dr Parkinson;Colin Morison;Thomas Brand;James Byres;Mary Berry,,"4997,3891,141,141.1,3741,3436,556,747,392",From the Dictionary,,
1160,James Coutts,Male,,1778,,Gibraltar,"John Coutts, ld. provost of Edinburgh",Black 1992,"2165,2166",,,,From the Dictionary,,
1161,Thomas Coutts,Male,1735,1822,,,"John Coutts, ld. provost of Edinburgh","Gibbes jnl.MSS ,Kauffman 1924,Taylor Papers","2167,2168,2169","Fanny Coutts;Sophia Coutts;Henry Stuart, Cardinal Duke of York;Charles James Fox;Susan Coutts;Mrs Coutts","Mr Pitt;Angelica Kauffman;George III, King of the United Kingdom, previously Prince of Wales","1161.2,1161.3,2356,1816,1161.4,1161.1",From the Dictionary,,
1161.1,Susan Starkie,Female,,,,,,,2170,"Fanny Coutts;Sophia Coutts;Henry Stuart, Cardinal Duke of York;Susan Coutts;Thomas Coutts",,"1161.2,1161.3,2356,1161.4,1161",Extracted from narrative,1161,
1161.2,Fanny Coutts,Female,1735,1822,,,Thomas Coutts;Susan Starkie,,2171,"Thomas Coutts;Sophia Coutts;Henry Stuart, Cardinal Duke of York;Susan Coutts;Mrs Coutts",Angelica Kauffman,"1161,1161.3,2356,1161.4,1161.1",Extracted from narrative,1161,
1161.3,Sophia Coutts,Female,,,,,Thomas Coutts;Susan Starkie,,2172,"Fanny Coutts;Thomas Coutts;Henry Stuart, Cardinal Duke of York;Susan Coutts;Mrs Coutts",Angelica Kauffman,"1161.2,1161,2356,1161.4,1161.1",Extracted from narrative,1161,
1161.4,Susan Coutts,Female,,,,,Thomas Coutts;Susan Starkie,,2173,"Fanny Coutts;Sophia Coutts;Henry Stuart, Cardinal Duke of York;Thomas Coutts;Mrs Coutts",Angelica Kauffman,"1161.2,1161.3,2356,1161,1161.1",Extracted from narrative,1161,
1162,John Coward,Male,,,,,,Rawlinson jnl. MSS,,,Niccolo Tron,,From the Dictionary,,
1163,Peter Cowling,Male,,1824,,,,Cowling jnl.MSS,,Fr. James O'Kelly;Nathaniel Marchant;Lord Spencer,"Pius VI, Pope","3655,3190,4472",From the Dictionary,,
1164,"George Nassau Clavering Cowper, 3rd Earl Cowper",Male,1738,1789,,Florence,2nd E. Cowper;Ldy. Henrietta Nassau,"Burl.Mag.,Commons 2,Gibson 1987,Montagu Letters","2174,2175,2176,2177,2178,2179,2180",Lady Mary Wortley Montagu;Horace Mann;Jacob Houblon;Rev. Jonathan Lipyeatt;James Russel;Thomas Jenkins;Robert Strange;Sir Henry Mainwaring;Patch;Francis Harwood;Giuseppe Macpherson;Hannah Gore;H.P. Dean;Ozias Humphry;John Brown;H.D. Hamilton;Jacob More;Lord Spencer;Duke of Dorset;Lord Grey;Romney;Ebdon;Giuseppe Plura;Mrs Carder,"Col. John Chastellain;Marchesa Corsi;Mengs;Count Volta;Zoffany;Francesco Zuccarelli;Philipp Hackert;Fabrini;Carlo Dolci;George III, King of the United Kingdom, previously Prince of Wales;Peter Leopold, Grand Duke of Tuscany 1765-1790;Joseph II, Holy Roman Emperor","3395,3169,2532,2967,4179,2680,4585,3142,3762,2297,3122,2021,1346,2579,630,2209,3424,4477,1440,2116,4140,1552,3908,795",From the Dictionary,,
1166,Rev. Patrick Cowper,Male,,1726,,Florence,,"HMC Stuart,SP 85/14-16,SP 98/19-37",,"Rev. Barclay;Rev. Charles Leslie;Lord Rialton;James Stuart, the Pretender;Colman",Stosch,"229,2921,4070,2648,1064",From the Dictionary,,
1167,"William Clavering-Cowper, 2nd Earl Cowper",Male,1709,1764,,,1st E. Cowper,"Black 1992,SP 98/19-37,SP 99/57-63","2181,2182,2183,2184",Dr Joseph Atwell,Dr John Hollings;Stosch;Rosalba Carriera;Lady Sarah Cowper,154,From the Dictionary,,
1168,Thomas Cox,Male,1679,1703,,,,Rawlinson jnl. MSS,2185,,,,From the Dictionary,,
1169,George Coxe,Male,1758,1844,,,,"Piozzi Letters,Thraliana",2186,Mrs Piozzi;Williamn Coxe,,"3880,1170",From the Dictionary,,
1170,Rev. William Coxe,Male,1747,1828,,,Dr William Coxe,,"2187,2188,2189","George, Lord Herbert;Samuel Whitbread",,"2363,5096",From the Dictionary,,
1171,Coxe,Male,,,,,,"ASN E 674,AVR SA,Byres MSS",,James Byres;Wilbraham;Montagu Wilkinson;Sir William Hamilton,Hiet,"747,5112,5125,2219",From the Dictionary,,
1172,Alexander Cozens,Male,1717,1786,"Kasan, Russia",,"Richard Cozens, shipbuilder","Sloan, Cozens,Wal.Soc.","2190,2191,2192,2193,2194,2195,2196,2197,2198",John Robert Cozens;Miss Bruce,Joseph Vernet;Rinaldo Giorgi,"1173,660",From the Dictionary,,
1173,John Robert Cozens,Male,1752,1797,,,Alexander Cozens,"Farington Diary,Jones Memoirs,Knight 1982,Ramsay jnl. MSS,Sloan, Cozens","2199,2200,2201",Richard Payne Knight;Thomas Jones;William Beckford;Sir William Hamilton;John Ramsay;Gavin Hamilton;Sir George Beaumont;Alexander Cozens;Allan Ramsay,Angelica Kauffman,"2804,2715,334,2219,4029,2207,329,1172,4027",From the Dictionary,,
1174,Edmund Cradock-Hartopp,Male,1749,1833,,,Joseph Bunney,Genoa cons.corr. MSS,"2202,2203,2204,2205",Mr Palmer;Mrs Chantrey;Anne Hurlock,,"3716,891,1174.1",From the Dictionary,,
1174.1,Anne Hurlock,Female,,1837,,,Joseph Hurlock;Sarah Hartopp,,2206,Mr Palmer;Mrs Chantrey;Edmond Cradock-Hartopp,,"3716,891,1174",Extracted from narrative,1174,
1175,Chev. Crafton,Male,,,,,,SP 85/14-16,,"James Stuart, the Pretender",,2648,From the Dictionary,,
1176,James Craggs,Male,1686,1721,,,James Craggs MP,"DNB,Horn 1,SP 98/19-37","2207,2208,2209,2210",,,,From the Dictionary,,
1177,John Craig,Male,,,,,William Craig of Glasgow.,DBA,2211,,,,From the Dictionary,,
1178,"James Cranstoun, 6th Baron Cranstoun",Male,,1773,,,5th B. Cranstoun [S],"Bernege letters MSS,Brown 1921,SP 85/14-16,SP 98/19-37","2212,2213","Thomas Robertson;Lord Lovelace;Lord Nithsdale;James Stuart, the Pretender",Stosch;Antonio David,"4103,3028,3576,2648",From the Dictionary,,
1179,George Craster,Male,1735,1772,,,"John Craster of Craster, Northumb.","Burl.Mag.,Clark/Bowron,Dance letters MSS","2214,2215,2216",Nathaniel Dance;Olive Sharp,Manudi;Batoni;Signora Tibaldi,"1288,1179.1",From the Dictionary,,
1179.1,Olive Sharp,Female,,1769,,,,,2217,Nathaniel Dance;George Craster,Manudi;Signora Tibaldi,"1288,1179",Extracted from narrative,1179,
1180,Henry Crathorn,Male,,1797,,,,"Brizzi 1976,Gazz.Tosc.,Thorpe letters MSS,Thorpe letters MSS*","2218,2219",Fr. William Meynell;Father Thorpe,,"3299,4760",From the Dictionary,,
1181,James Craufurd,Male,1744,1811,,,"Patrick Craufurd of Auchenames, Renf.","ASV IS 758-781,Commons 2,Gazz.Tosc.,Home jnl. MSS,Wal.Corr.","2220,2221,2222,2223",Thomas Dundas;John Craufurd;Mrs Home,Madame du Deffand,"1516,1182,2488.1",From the Dictionary,,
1182,John Craufurd,Male,1742,1814,,,"Patrick Craufurd of Auchenames, Renf.","AVR SA,Commons 2,Voltaire 1967,Wal.Corr.","2224,2225,2226,2227",Horace Mann;Horace Walpole;James Craufurd,Voltaire;Madame du Deffand,"3169,4974,1181",From the Dictionary,,
1183.1,Mr Craufurd,Male,,,,,,"Bankes MSS,Byres letters MSS Y,Childe-Pemberton,Genoa cons.corr. MSS",,Sir George Strickland;Capt. Patrick Brydone;Mrs Hervey;Bishop of Derry;Mrs King;Annabella Crawford;Gen. James Lockhart;Miss Craufurd,,"4593,670,587.1,587,2777.2,3006.3,3006,1183.2",Extracted from heading,,"CRAUFURD, MR and the MISSES"
1183.2,Miss Craufurd,Female,,,,,,"Bankes MSS,Byres letters MSS Y,Childe-Pemberton,Genoa cons.corr. MSS",,Sir George Strickland;Mr Crawfurd;Capt. Patrick Brydone;Mrs Hervey;Bishop of Derry;Mrs King;Annabella Crawford;Gen. James Lockhart,,"4593,1183.1,670,587.1,587,2777.2,3006.3,3006",Extracted from heading,,"CRAUFURD, MR and the MISSES"
1184,"Elizabeth (Berkeley), Baroness Craven",Female,1750,1828,,Naples,4th E. of Berkeley,"Wal.Corr.,Young, Travels","2228,2229,2230",Keppel Craven;Horace Walpole;Horace Mann;Countess of Bristol;Henry Vernon;Reveley,Margrave of Brandenburg;Margrave of Bareith;Margrave of Anspach,"1184.1,4974,3169,587.1,4919,4063",From the Dictionary,,
1184.1,Keppel Craven,Male,1779,1851,,,"William Craven;Elizabeth Berkeley,",,,Elizabeth Baroness Craven;Henry Vernon,Margrave of Anspach,"1184,4919",Extracted from narrative,1184,
1185,"William Craven, 3rd Baron Craven",Male,1700,1739,,,"2nd B. Craven of Hampstead Marshall, Berks","Brown 1921,SP 93/3-6,SP 98/19-37,SP 99/57-63","2231,2232,2233,2234",Edward Holdsworth;Mr Dawkins;George Lockhart;Mr Campion;Elizeus Burges,William Oldisworth;Mr Traper,"2468,1334,3004,785,702",From the Dictionary,,
1186,"George Lindsay-Crawford, 22nd Earl of Crawford",Male,1758,1808,,,21st E. of Crawford [S],Quin jnl. MSS,"2235,2236,2237,2238",Henry Quin;Lord Sunderlin,,"4007,4635",From the Dictionary,,
1187,"John Lindsay, 20th Earl of Crawford",Male,1702,1749,,,19th E. of Crawford [S],"Black 1984,DNB","2239,2240,2241,2242,2243,2244,2245",,,,From the Dictionary,,
1188,Capt. Crawford,Male,,,,,,"Holroyd letters MSS,Morgan Jnl.,Martin jnl. MSS",,John Holroyd;John Morgan;James Martin,,"2482,3429,3208",From the Dictionary,,
1189.1,Col. Crawford,Male,,,,,,Danby jnl.MSS,,Mrs/Miss Crawford,,1189.2,Extracted from heading,,"CRAWFORD, COL. and MRS/MISS"
1189.2,Mrs/Miss Crawford,Female,,,,,,Danby jnl.MSS,,Col. Crawford,,1189.1,Extracted from heading,,"CRAWFORD, COL. and MRS/MISS"
1190,Crawford,Male,,,,,,ASN CRA 1259,,,,,From the Dictionary,,
1191,John Crawley,Male,1703,1767,,,,"Brown 1921,SP 85/14-16,SP 98/19-37","2246,2247,2248,2249",John Breval;Sir Edward Gascoigne,Stosch;A.F. Gori,"568,1913",From the Dictionary,,
1192,John Crawley,Male,,,,,,"AVR SA,Barry, Works,Hayward List,Mylne letters MSS,Skelton 1960,Strickland 1913","2250,2251","Hayward;Robert Mylne;Richard Pococke, Bishop of Ossory;Jonathan Skelton;John Runciman;James Barry",,"2338,3513,3914,4373,4173,265",From the Dictionary,,
1193,Crawley,Male,,,,,,"Pococke letters MSS,Spence Letters",,Mr Gott,,2029,From the Dictionary,,
1194,Robert Creagh,Male,,,,,,"HMC Stuart,Tayler 1938","2252,2253,2254","James Murray;James Stuart, the Pretender;Earl of Mar;Nairne;Mrs Creagh;Sir Peter Redmond",,"3495,2648,3183,3521,1194.1,4054",From the Dictionary,,
1194.1,Mrs Creagh,Female,,,,,,,2255,Robert Creagh,,1194,Extracted from narrative,1194,
1195,Creech,Male,,,,,,SP 98/19-37,,"Sir William Ellis;James Stuart, the Pretender",,"1601,2648",From the Dictionary,,
1196,Richard Creichton,Male,,,,,,"ASN CRA 1257,ASR ABA 11-16",,William Stanhope,,4499,From the Dictionary,,
1197,Lady Caroline Creighton,Female,1779,1856,,,"1st E. Erne [I];Mary (Hervey), Viscountess Erne",,2256,"Mary, Countess Erne",,1619,From the Dictionary,,
1198,Paul Crell,Male,,,,,,,,"Anthony, 3rd Earl of Shaftesbury",,4301,From the Dictionary,,
1200,Capt. Cresner,Male,,,,,,,,Robert Brice,,569,From the Dictionary,,
1201,Peter Champion Crespigny,Male,,1739,,,,"Andrich,Brown 1921",2257,,,,From the Dictionary,,
1202,Philip Champion Crespigny,Male,,1803,,,Philip Champion de Crespigny,Dick corr. MSS,"2258,2259,2260,2261,2262",Sir John Dick;Lady Dick;Mrs Crespigny,,"1384,1384.1,1202.1",From the Dictionary,,
1202.1,Clarissa Brooke,Female,,1782,,,,,2263,Sir John Dick;Lady Dick;Philip Champion Crespigny,,"1384,1384.1,1202",Extracted from narrative,1202,
1203,Crespigny,Male,,,,,,"Porter MSS,Watkins, Letters",,Lord Clifford,,996,From the Dictionary,,
1204,Daniel Crespin,Male,,1789,,,,"ASN CRA 1257,AVR SA,Dance letters MSS,Fleming, Adam,Galt, West,Houblon Family,Martin jnl. MSS,Seafield MSS",,Benjamin West;James Grant;Nathaniel Dance;Lord Tavistock;Gavin Hamilton;James Martin;Jacob Houblon;James Adam;John Strange;John Dick;Peter 'Governor' Stephens,Cardinal Albani;Angelica Kauffman;Harriet Bowdler;Londonio,"5072,2061,1288,4691,2207,3208,2532,21,4584,1384,4519",From the Dictionary,,
1205,Cressener,Male,,,,,,SP 99/57-63,,,,,From the Dictionary,,
1206,Richard Cresswell,Male,,,,,,"Black 1992,SP 93/3-6",,Henry Davenant,,1312,From the Dictionary,,
1207,John Crewe,Male,1742,1829,,,"John Crewe of Crewe Hall, Ches.","ASV IS 758-781,Clark/Bowron,Hinchliffe letters MSS,Martin jnl. MSS,SP 105/309-321,Wal.Corr.","2264,2265,2266,2267,2268",Dr John Hinchliffe;Capt. Edward Hughes;Abbé Grant;Horace Mann;James Martin;James Forrester,Batoni;Cignaroli;Canaletto,"2434,2569,2065,3169,3208,1792",From the Dictionary,,
1208,Samuel Crisp,Male,1707,1783,,,Samuel Crisp,"Macnaghten,Scholes 1948","2269,2270",Sir James Steuart;Sir Erasmus Philipps,Mrs Sheppard,"4530,3849",From the Dictionary,,
1209,Croft,Male,,,,,,SP 105/309-321,,Mawhood;Horace Mann,,"3238,3169",From the Dictionary,,
1210,Rev. Thomas Crofts,Male,,1783,,,,,2271,"William, 2nd Earl Fitzwilliam;Francis, Marquess of Carmarthen;Sir William Hamilton",,"1747,806,2219",From the Dictionary,,
1211,Peter Crommelin,Male,,,,,,"AVR SA,SP 105/309-321,Wal.Corr.",,Henry Knight;Horace Mann;James Murray;William Rouet,Cardinal Albani,"2802,3169,3497,4158",From the Dictionary,,
1212,Robert Crone,Male,1718,1779,Dublin,,,"ASR ABA 11-16,AVR SA,Broadlands MSS,Edwards 1808,Hayward List,MacDonald 1989,Martin jnl. MSS,Nollekens 1829,Seafield MSS","2272,2273,2274,2275,2276,2277,2278,2279,2280,2281,2282",Jacob Ennis;James Forrester;Matthew Nulty;Richard Wilson;John Plimmer;Joseph Nollekens;James Grant;William Mosman;Daniel Crespin;James Martin;Colin Morison;Nathaniel Dance;Gavin Hamilton;Lord Palmerston;Hayward;Mr Moon,Philip Hussey;Mengs;Mr Mangin,"1616,1792,3622,5165,3896,3586,2061,3458,1204,3208,3436,1288,2207,3717,2338,3409",From the Dictionary,,
1213,Crosbie,Male,,,,,,"Assheton list MSS,Gibson 1987,Mercer jnl. MSS,Parkinson jnl.MSS,Pembroke Papers 1,Ramsay jnl. MSS,Swinburne, Courts",,"George Nassau Clavering Cowper, 3rd Earl Cowper;William Assheton;John Parkinson;Merry;Allan Ramsay;Lady Orford;Henry Swinburne;Horace Mann;Lord Herbert",Giovanni Morelli,"1164,141,3741,3287,4027,3674,4655,3169,2363",From the Dictionary,,
1214,Crosbie,Male,,,,,,"ASV IS 758-781,Gazz.Tosc.",,Clerk;Sir Charles Watson,,"987,5013",From the Dictionary,,
1215,John Crosdill,Male,1755,1825,,,,,"2283,2284,2285,2286,2287,2288","Richard, Viscount Fitzwilliam",,1745,From the Dictionary,,
1216,Cross,Male,,,,,,,,John Vernon,,4920,From the Dictionary,,
1217,John Crosse,Male,1700,1762,,,"Sir Thomas Crosse, 1st Bt.",,"2289,2290,2291,2292,2293","John, 4th Marquess of Tweeddale",,4878,From the Dictionary,,
1218,Richard Crosse,Male,1750,1822,,,,ASV IS 758-781,,,,,From the Dictionary,,
1219,Benjamin Crowe,Male,1689,1749,,,"Patrick Crowe of Ashington, Northumb.","CL,Pococke letters MSS,Rawlinson jnl. MSS,SP 98/19-37","2294,2295",Christopher Crowe;Edward Wright;Richard Rawlinson;Henry Davenant;Sir Hugh Smithson (later Duke of Nothumberland);Richard Pococke;Castres,White Kennett;Alessandro Galilei,"1220,5235,4040,1312,4432,3914,850",From the Dictionary,,
1220,Christopher Crowe,Male,1682,1749,,,"Patrick Crowe of Ashington, Northumb.","CL,HMC Buccleuch,SP 98/19-37","2296,2297","James Stanhope;Charlotte, Baroness Baltimore;Earl of Strafford",Soldani;Trevisani;Luca Carlevarijs;Vanbrugh,"4495,212,4012",From the Dictionary,,
1221,George Crowe,Male,,,,,,"Brown 1921,Chetham jnl.MSS",,Bennett Shallet;Humphrey Chetham,,"4304,917",From the Dictionary,,
1222,Col. Mitford Crowe,Male,,1719,,,,Horn 1,"2298,2299,2300",,"Charles VI, Holy Roman Emperor (King of Spain and Duke of Parma)",,From the Dictionary,,
1223,Charles John Crowle,Male,1738,1811,,,Richard Crowle,"Clark/Bowron,Commons 2,Fleming, Adam,Lyttelton letters MSS,Martin jnl. MSS,SP 105/309-321","2301,2302,2303,2304,2305,2306,2307,2308",Lord Tavistock;Mr Bowers,Batoni;Richard Crowle,"4691,528",From the Dictionary,,
1224,Crowley,Male,,,,,,Sinclair jnl.MSS,2309,Sir Thomas Stradling;Dr James Irwin,,"4580,2630",From the Dictionary,,
1225,Cruise,Male,,,,,,"Cotes jnl.MSS,Home list MSS",,John Cotes;Patrick Home;Mellish,,"1144,2488,3271",From the Dictionary,,
1226,Henry Cuffand,Male,,,,,,Shrewsbury Jnl.,,James Brudenell;Duke of Shrewsbury;George Brudenell,,"663,4350,662",From the Dictionary,,
1227.1,Anthony Cuffe,Male,,,,,,ASL G 1214-1217,2310,Michael Cuffe,,1277.2,Extracted from heading,,"CUFFE, ANTHONY and his son MICHAEL, merchants."
1227.2,Michael Cuffe,Male,,,,,Anthony Cuffe,ASL G 1214-1217,2311,Anthony Cuffe,,1277.1,Extracted from heading,,"CUFFE, ANTHONY and his son MICHAEL, merchants."
1228,Thomas Cuffe,Male,,,,,,,,James Fortescue,,1800,From the Dictionary,,
1229,Lt. Cuffe,Male,,,,,,,,Capt. Madden,,3127,From the Dictionary,,
1230,George Cuitt,Male,1743,1818,"Malton, Yorks",,,Farington Diary,"2312,2313",Thomas Harrison;Sir Thomas Dundas,,"2276,1516",From the Dictionary,,
1231,William Cullen,Male,,,,,,Brown 1921,,,,,From the Dictionary,,
1232,Philip Cullin,Male,,,,,,Brown 1921,,,,,From the Dictionary,,
1233,Cullum,Male,1754,1835,,,"Sir John Cullum, 4th Bt.","ASV IS 758-781,ASV IS 782-83,Morritt Letters","2314,2315,2316,2317,2318",Anne Blagrave;J.B.S. Morritt;Nephew of Cullum,Frederick Matthieu,"1233.1,3452,1233.2",From the Dictionary,,
1233.1,Anna Blagrave,Female,,,,,,,2319,Cullum;J.B.S. Morritt;Nephew of Cullum,Frederick Matthieu,"1233,3452,1233.2",Extracted from narrative,1233,
1233.2,Nephew of Cullum,Male,,,,,,,,Anne Blagrave;Cullum,,"1233.1,1233",Extracted from narrative,1233,
1234,George Cumberland,Male,1754,1848,London,,,Quin jnl. MSS,"2320,2321,2322,2323,2324,2325,2326",James Irvine;Robert Fagan;Henry Quin;H.D. Hamilton;Grignion;Col. John Campbell;Charles Long;Mrs Elizabeth Cooper;Hugh Robinson;Sir William Hamilton;James Byres;Hewetson;James Clark;Tresham;Deare;Skirving,Cardinal Doria;Mr Cooper;Bonasoni,"2627,1652,4007,2209,2127,782,3013,1108,4107,2219,747,2401,952,4837,1347,4385",From the Dictionary,,
1235,"Henry Frederick, Duke of Cumberland",Male,1745,1790,,,"Frederick, P. of Wales","ASN E 681-4,Bologna [newspaper],Coke Letters,Diario Ordinario,Gazz.di Parma,Gazz.Tosc.,Jenkins 1913,Montaiglon,Morrison,Thorpe letters MSS,Verri, Cart.,Wal.Corr.","2327,2328,2329,2330,2331,2332,2333",Lady Anne Luttrell;Lady Elizabeth Luttrell;James Luttrell;Horace Mann;Lady Mary Coke;Thomas Jenkins;Father Thorpe;Hugh Barron;Megit,"Pietro Verri;Barbiano di Belgioioso;Giovanni Battista Sammartini;Contessa Castiglioni;Cardinal de Bernis;Marchesa Massimi;Orlandi;Principe Aldobrandini;Pius VI, Pope;George III, King of the United Kingdom, previously Prince of Wales;Marchesa Litta;Clement XIV, Pope;Marchese Nunez","1235.1,3054,1235.2,3169,1030,2680,4760,262,3266",From the Dictionary,,
1235.1,Lady Anne Luttrell,Female,1743,1808,,,1st E. of Carhampton;Judith Lawes,,"2334,2335","Henry Frederick, Duke of Cumberland;Lady Elizabeth Luttrell;James Luttrell;Horace Mann;Lady Mary Coke;Megit","Pietro Verri;Barbiano di Belgioioso;Cardinal de Bernis;Pius VI, Pope;George III, King of the United Kingdom, previously Prince of Wales;Clement XIV, Pope","1235,3054,1235.2,3169,1030,3266",Extracted from narrative,1235,
1235.2,James Luttrell,Male,1743,1808,,,1st E. of Carhampton;Judith Lawes,,,"Henry Frederick, Duke of Cumberland;Lady Elizabeth Luttrell;Lady Anne Luttrell;Megit",,"1235,3054,1235.1,3266",Extracted from narrative,1235,
1236,Alexander Penrose Cumming Gordon,Male,1749,1806,,,"Alexander Cumming of Rosehill and Penrose, Corn.",Gazz.Tosc.,"2336,2337",,,,From the Dictionary,,
1237,Cundill,Male,,,,,,,,Sir Charles Kemys,,2741,From the Dictionary,,
1238,Dr Cuningham,Male,,,,,,,,"James, Lord Johnston",,2702,From the Dictionary,,
1239,David Cuninghame,Male,,,,,,Brown 1921,,Richard Newport,,3557,From the Dictionary,,
1240,Alexander Cunningham,Male,1654,1737,,,"Rev. Alexander Cunningham, minister of Ettrick, Selkirk","AVR SA,Baldwyn Letters,Brown 1921,DNB,HMC Portland,Horn 1,Sharpe jnl.MSS,Shrewsbury Jnl.,SP 99/57-63,Waters jnl.MSS","2338,2339,2340,2341",William Moncrief;Robert Sharpe;Viscount Lonsdale;John Bellings;Charles Baldwyn;Lord Lorne (later Duke of Argyll);Elizeus Burges;Nicholas Leake,"John, Marquess of Kintyre;William III, King of England;George III, King of the United Kingdom, previously Prince of Wales","3380,4315,3021,353,200,115,702,2868",From the Dictionary,,
